SERVICE_ID;SERVICENAME;SERVICETIME;CLIENT_ID
1;Социально-экономические;22.11.2022;2251
1;Социально-экономические;18.09.2022;1083
2;Социально-правовые;15.10.2022;1222
2;Социально-правовые;25.04.2022;927
1;Социально-экономические;02.09.2022;1006
2;Социально-правовые;31.05.2022;212
2;Социально-правовые;04.05.2022;998
1;Социально-экономические;22.03.2022;2335
1;Социально-экономические;26.05.2022;842
2;Социально-правовые;04.05.2022;217
2;Социально-правовые;11.11.2022;726
1;Социально-экономические;09.05.2022;76
1;Социально-экономические;22.03.2022;716
1;Социально-экономические;09.04.2022;625
1;Социально-экономические;18.04.2022;41
1;Социально-экономические;28.02.2022;909
1;Социально-экономические;20.04.2022;2272
2;Социально-правовые;05.04.2022;1379
2;Социально-правовые;29.05.2022;2138
1;Социально-экономические;28.05.2022;2198
1;Социально-экономические;27.05.2022;705
1;Социально-экономические;17.11.2022;1967
2;Социально-правовые;28.11.2022;2248
2;Социально-правовые;08.05.2022;159
1;Социально-экономические;02.04.2022;1266
2;Социально-правовые;01.02.2022;1143
2;Социально-правовые;03.03.2022;236
2;Социально-правовые;10.05.2022;715
2;Социально-правовые;27.03.2022;158
2;Социально-правовые;19.02.2022;2051
2;Социально-правовые;16.04.2022;1526
1;Социально-экономические;13.09.2022;2115
2;Социально-правовые;05.02.2022;848
1;Социально-экономические;01.05.2022;429
1;Социально-экономические;25.09.2022;1836
1;Социально-экономические;30.10.2022;1954
2;Социально-правовые;23.04.2022;1644
1;Социально-экономические;16.09.2022;993
1;Социально-экономические;23.05.2022;337
1;Социально-экономические;10.10.2022;739
2;Социально-правовые;22.09.2022;2197
1;Социально-экономические;10.11.2022;613
1;Социально-экономические;28.10.2022;1618
2;Социально-правовые;19.05.2022;969
1;Социально-экономические;10.10.2022;515
1;Социально-экономические;01.04.2022;539
2;Социально-правовые;05.10.2022;2150
2;Социально-правовые;14.02.2022;1759
2;Социально-правовые;20.04.2022;2020
1;Социально-экономические;16.10.2022;522
1;Социально-экономические;12.05.2022;2155
1;Социально-экономические;15.02.2022;1760
1;Социально-экономические;25.02.2022;2125
1;Социально-экономические;26.02.2022;1614
1;Социально-экономические;27.02.2022;302
2;Социально-правовые;28.02.2022;1899
2;Социально-правовые;01.03.2022;1500
2;Социально-правовые;02.03.2022;1948
2;Социально-правовые;03.03.2022;2308
2;Социально-правовые;20.10.2022;1173
2;Социально-правовые;17.10.2022;1642
1;Социально-экономические;07.04.2022;181
1;Социально-экономические;16.04.2022;2295
2;Социально-правовые;24.05.2022;302
2;Социально-правовые;25.02.2022;143
2;Социально-правовые;26.02.2022;715
2;Социально-правовые;27.02.2022;1314
2;Социально-правовые;28.02.2022;615
2;Социально-правовые;01.03.2022;480
2;Социально-правовые;02.03.2022;424
2;Социально-правовые;03.03.2022;439
2;Социально-правовые;04.03.2022;1212
2;Социально-правовые;05.03.2022;2351
2;Социально-правовые;06.03.2022;552
2;Социально-правовые;07.03.2022;1276
2;Социально-правовые;08.03.2022;1949
2;Социально-правовые;09.03.2022;1088
2;Социально-правовые;10.03.2022;1507
1;Социально-экономические;11.03.2022;1262
1;Социально-экономические;12.03.2022;213
1;Социально-экономические;13.03.2022;1244
2;Социально-правовые;14.03.2022;1426
2;Социально-правовые;05.10.2022;986
2;Социально-правовые;17.02.2022;1604
2;Социально-правовые;05.03.2022;1742
1;Социально-экономические;06.09.2022;1055
1;Социально-экономические;23.09.2022;546
2;Социально-правовые;31.10.2022;1971
1;Социально-экономические;02.10.2022;452
1;Социально-экономические;15.04.2022;130
2;Социально-правовые;10.05.2022;2028
